종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"009070","KCTC","KOSPI",,,"084903","도로 화물 운송업","12",,"30000000","500","15000000000","원(KRW)","류주환","02-310-0700","서울특별시 중구 남대문로 63 한진빌딩 "
"009440","KC그린홀딩스","KOSPI",,,"116409","기타 금융업","12",,"22434980","500","11217490000","원(KRW)","이태영","02-320-6114","서울특별시 마포구 상암산로 34디지털큐브 12층 "
"112190","KC산업","KONEX","일반기업부",,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12","하이증권","7125253","500","3562626500","원(KRW)","이홍재, 최경침(각자대표)","031-883-8684","경기도 여주시 가남읍 가남로 465 "
"119650","KC코트렐","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"63669287","500","31834643500","원(KRW)","김현수","02-320-6114","서울특별시 마포구 상암산로 34디지털큐브 12층 "
"044180","KD","KOSDAQ","투자주의환기종목(소속부없음)",,"064101","건물 건설업","12",,"26717799","500","13358899500","원(KRW)","안태일","070-5138-4366","경기도 안산시 단원구 광덕서로 102 406-3호"
"092220","KEC","KOSPI",,,"032601","반도체 제조업","12",,"200763141","500","100381570500","원(KRW)","이종홍","02-2025-5000","서울특별시 서초구  마방로10길 5 "
"046440","KG모빌리언스","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"38825568","500","19412784000","원(KRW)","유승용","(02)2192-2000","서울특별시 중구 통일로 92 케이지타워 16층"
"003620","KG모빌리티","KOSPI",,,"033001","자동차용 엔진 및 자동차 제조업","12",,"195253045","5000","976265225000","원(KRW)","곽재선, 황기영, 박장호(각자대표이사)","031-610-1114","경기도 평택시  동삭로 455-12 "
"016380","KG스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"100008897","5000","500044485000","원(KRW)","박성희","02-3450-8114","서울특별시 중구 통일로 92 케이지타워 서울 중구 순화동 1-170, 케이지타워, 5층 "
"151860","KG에코솔루션","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"49603002","500","26853361000","원(KRW)","엄기민","031-488-1122","경기도 시흥시  소망공원로 5 (정왕동) KG ETS(주)"
"035600","KG이니시스","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"27904434","500","13952217000","원(KRW)","이선재","02-1588-4954","서울특별시 중구 통일로 92 케이지타워 14,15층"
"001390","KG케미칼","KOSPI",,,"032001","기초 화학물질 제조업","12",,"68469040","1000","71128350000","원(KRW)","곽정현, 김재익","052-231-1842","울산광역시 울주군 온산읍 당월로 322 "
"226360","KH 건설","KOSDAQ","투자주의환기종목(소속부없음)",,"064102","토목 건설업","12",,"23756732","100","2375673200","원(KRW)","권혁범(권한대행)","02-6114-0920","서울특별시 금천구 가산디지털1로 165 1401호, 1402호 (가산동)"
"111870","KH 미래물산","KOSDAQ","관리종목(소속부없음)",,"032605","영상 및 음향기기 제조업","12",,"4930249","500","2465124500","원(KRW)","배보성","032-683-7300","경기도 부천시 오정구  삼작로107번길 52 "
"033180","KH 필룩스","KOSPI",,,"032602","전자부품 제조업","12",,"18903579","500","9601789500","원(KRW)","배보성","070-7780-8000","경기도 양주시 광적면 광적로 235-48 "
"060720","KH바텍","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"23677442","500","11838721000","원(KRW)","남광희","054-465-0630","경상북도 구미시  1공단로10길 53-12 (주)KH바텍 "
"015590","KIB플러그에너지","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"236981544","500","118490772000","원(KRW)","허성호","052-278-9000","울산광역시 남구  처용로 260-37 "
"001940","KISCO홀딩스","KOSPI",,,"032401","1차 철강 제조업","12",,"16176380","1000","18476380000","원(KRW)","장세홍, 이병제 (각자대표)","055-260-0500","경상남도 창원시 성산구  공단로103번길 12 한국철강(주) "
"058400","KNN","KOSDAQ","우량기업부",,"106002","텔레비전 방송업","12",,"132429720","500","66214860000","원(KRW)","이오상","051-850-9000","부산광역시 해운대구  센텀서로 30 케이엔엔타워 "
"025000","KPX케미칼","KOSPI",,,"032001","기초 화학물질 제조업","12",,"4840000","5000","24200000000","원(KRW)","양준영, 박승구, 이찬수(각자대표이사)","02-2014-4000","서울특별시 마포구  마포대로 137  KPX빌딩"
"092230","KPX홀딩스","KOSPI",,,"032001","기초 화학물질 제조업","12",,"4224646","5000","21123230000","원(KRW)","양준영","02-2014-4150","서울특별시 마포구  마포대로 137 KPX빌딩 19층"
"000040","KR모터스","KOSPI",,,"033109","그외 기타 운송장비 제조업","12",,"60132868","500","30066434000","원(KRW)","노성석","055-282-7011","경상남도 창원시 성산구 완암로 28 　"
"044450","KSS해운","KOSPI",,,"085001","해상 운송업","12",,"23085880","500","11592940000","원(KRW)","박찬도","3702-2700","서울특별시 종로구 인사동길 12 대일빌딩 8층 "
"101000","KS인더스트리","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"30149619","500","15074809500","원(KRW)","구창현 (단독 대표이사)","061-815-5000","전라남도 광양시 광양읍 율촌산단3로 116 -"
"030200","KT","KOSPI",,,"106102","전기 통신업","12",,"252021685","5000","1564498835000","원(KRW)","김영섭","02-100","경기도 성남시 분당구 불정로 90 KT 본사 "
"033780","KT&G","KOSPI",,,"031201","담배 제조업","12",,"130322497","5000","954959485000","원(KRW)","방경만","042-939-5000","대전광역시 대덕구 벚꽃길 71 주식회사 케이티앤지"
"058850","KTcs","KOSPI",,,"106309","기타 정보 서비스업","12",,"42685000","500","23842500000","원(KRW)","김현수","042-604-5138","대전광역시 서구 갈마로 160 "
"058860","KTis","KOSPI",,,"106309","기타 정보 서비스업","12",,"34802000","500","17401000000","원(KRW)","이선주","02-3215-2054","서울특별시 영등포구 여의대로 14 케이티빌딩 10층"
"122450","KX","KOSDAQ","우량기업부",,"106002","텔레비전 방송업","12",,"45335964","500","22768238500","원(KRW)","한찬수, 이강봉(각자 대표이사)","02-2647-1255","서울특별시 강동구 고덕비즈밸리로6길 90 9층 "
"052900","KX하이텍","KOSDAQ","우량기업부",,"032202","플라스틱제품 제조업","12",,"55107517","500","27553758500","원(KRW)","강천석","(041)539-6114","충청남도 아산시  음봉면 연암율금로 330 비아이이엠티 "
"376190","LB루셈","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"24600000","500","12800000000","원(KRW)","이대교","054-478-0344","경상북도 구미시 4공단로7길 9 "
"061970","LB세미콘","KOSDAQ","우량기업부",,"032601","반도체 제조업","12",,"43784592","500","21892296000","원(KRW)","김남석","031-680-1600","경기도 평택시 청북면 청북산단로 138 "
"309960","LB인베스트먼트","KOSDAQ","중견기업부",,"116409","기타 금융업","12",,"23217239","1000","23217239000","원(KRW)","박기호","02-3467-0500","서울특별시 강남구 테헤란로 512, 13층(대치동, 신안빌딩) "
"093050","LF","KOSPI",,,"031401","봉제의복 제조업","12",,"29240000","5000","146200000000","원(KRW)","오규식, 김상균 (각자 대표이사)","02-3441-8114","서울특별시 강남구 언주로 870 (신사동) "
"003550","LG","KOSPI",,,"116409","기타 금융업","12",,"157300993","5000","801613065000","원(KRW)","구광모, 권봉석","02-3773-1114","서울특별시 영등포구  여의대로 128 "
"034220","LG디스플레이","KOSPI",,,"032602","전자부품 제조업","12",,"500000000","5000","2500000000000","원(KRW)","정철동","02-3777-1010","서울특별시 영등포구 여의대로 128 LG트윈타워 (동관 12층) "
"051900","LG생활건강","KOSPI",,,"032004","기타 화학제품 제조업","12",,"15618197","5000","88589470000","원(KRW)","이정애","02-3773-1114","서울특별시 종로구  새문안로 58 "
"373220","LG에너지솔루션","KOSPI",,,"032802","일차전지 및 이차전지 제조업","12",,"234000000","500","117000000000","원(KRW)","김동명",,"서울특별시 영등포구 여의대로 108, 타워 1 "
"032640","LG유플러스","KOSPI",,,"106102","전기 통신업","12",,"436611361","5000","2573969175000","원(KRW)","황현식","02-3773-1114","서울특별시 용산구 한강대로 32 (한강로3가) LG유플러스 용산사옥"
"011070","LG이노텍","KOSPI",,,"032602","전자부품 제조업","12",,"23667107","5000","118335535000","원(KRW)","문혁수","02-3777-1114","서울특별시 강서구 마곡중앙10로 30 LG사이언스파크 "
"066570","LG전자","KOSPI",,,"032604","통신 및 방송 장비 제조업","12",,"163647814","5000","904169030000","원(KRW)","조주완","02-3777-1114","서울특별시 영등포구  여의대로 128 LG트윈타워"
"037560","LG헬로비전","KOSPI",,,"106002","텔레비전 방송업","12",,"77446865","2500","193617162500","원(KRW)","송구영","02-1855-1000","서울특별시 마포구 월드컵북로56길 19 6층(상암동, 드림타워) "
"051910","LG화학","KOSPI",,,"032001","기초 화학물질 제조업","12",,"70592343","5000","391405715000","원(KRW)","신학철","02-3777-1114","서울특별시 영등포구  여의대로 128 "
"079550","LIG넥스원","KOSPI",,,"032502","무기 및 총포탄 제조업","12",,"22000000","5000","110000000000","원(KRW)","신익현","1644 - 2005","경기도 용인시 기흥구 마북로 207 엘아이지넥스원(주) "
"225190","LK삼양","KOSDAQ","중견기업부",,"032703","사진장비 및 광학기기 제조업","12",,"50748440","100","5074844000","원(KRW)","구본욱, 신승열 (각자 대표이사)","055-250-5600","경상남도 창원시 마산회원구 자유무역6길 123 "
"006260","LS","KOSPI",,,"116409","기타 금융업","12",,"32200000","5000","161000000000","원(KRW)","명노현","02-2189-9988","서울특별시 용산구 한강대로 92 LS용산타워 - "
"010120","LS ELECTRIC","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"30000000","5000","150000000000","원(KRW)","구자균, 김동현","02-2034-4224","경기도 안양시 동안구  엘에스로 127 LS타워"
"000680","LS네트웍스","KOSPI",,,"074608","상품 종합 도매업","12",,"78803016","5000","394015080000","원(KRW)","문성준","02-799-7114","경상남도 김해시 호계로 428 1층(부원동, 세화빌딩)"
"060370","LS마린솔루션","KOSDAQ","중견기업부",,"064203","전기 및 통신 공사업","12",,"28706781","1000","28706781000","원(KRW)","이승용","(051)704-0004","부산광역시 해운대구 송정광어골로 42  "
"417200","LS머트리얼즈","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"67652659","500","33826329500","원(KRW)","홍영호","031-8045-8600","경기도 안양시 동안구 엘에스로116번길 39 엘에스엠트론 하이테크 센터 6층 "
"229640","LS에코에너지","KOSPI",,,"116409","기타 금융업","12",,"30624879","500","15312439500","원(KRW)","이상호","02-2189-8974","서울특별시 용산구 한강대로 92 LS용산타워 4층(한강로2가, LS용산타워)"
"078020","LS증권","KOSDAQ","우량기업부",,"116601","금융 지원 서비스업","12",,"55481190","5000","277405950000","원(KRW)","김원규","02-3779-0100","서울특별시 영등포구 여의나루로 60 포스트타워 24층 "
"108320","LX세미콘","KOSPI",,,"032601","반도체 제조업","12",,"16264300","500","8132150000","원(KRW)","이윤태","042-712-7700","대전광역시 유성구 테크노2로 222 "
"001120","LX인터내셔널","KOSPI",,,"074601","상품 중개업","12",,"38760000","5000","193800000000","원(KRW)","윤춘성","02-6924-3114","서울특별시 종로구 새문안로 58 LG광화문빌딩 "
"108670","LX하우시스","KOSPI",,,"032202","플라스틱제품 제조업","12",,"8967670","5000","50000000000","원(KRW)","한명호","080-005-4000","서울특별시 중구 후암로 98 LG서울역빌딩 "
"383800","LX홀딩스","KOSPI",,,"116409","기타 금융업","12",,"76280690","1000","77745975000","원(KRW)","구본준, 노진서","02-6924-3123","서울특별시 종로구 새문안로 58 LG광화문빌딩"
"086960","MDS테크","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"87671788","200","18264737800","원(KRW)","이창열, 이정승","031-627-3000","경기도 성남시 분당구 대왕판교로644번길 49 9층(삼평동, DTC타워) "
"023150","MH에탄올","KOSPI",,,"031101","알코올음료 제조업","12",,"7378526","500","4596763000","원(KRW)","최동호","055-231-0701","경상남도 창원시 마산회원구 내서읍 광려천남로 25 "
"038340","MIT","KOSDAQ","관리종목(소속부없음)",,"032602","전자부품 제조업","12",,"32424892","500","16262446000","원(KRW)","김택환","02-3438-6912","강원특별자치도 원주시 문막읍 문막공단길 59 -"
"035420","NAVER","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"162408594","100","16481339500","원(KRW)","최수연","1588-3830","경기도 성남시 분당구 정자일로 95 1784"
"160550","NEW","KOSDAQ","중견기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"27906106","500","13953053000","원(KRW)","김우택","02-3490-9300","서울특별시 강남구 학동로9길 5 - "
"053290","NE능률","KOSDAQ","우량기업부",,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"16526307","500","8263153500","원(KRW)","주민홍","02-2014-7114","서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 비즈니스타워 10층 "
"181710","NHN","KOSPI",,,"105802","소프트웨어 개발 및 공급업","12",,"33766123","500","18758957500","원(KRW)","정우진","1544-6859","경기도 성남시 분당구  대왕판교로645번길 16 플레이뮤지엄"
"060250","NHN KCP","KOSDAQ","우량기업부",,"116601","금융 지원 서비스업","12",,"40160611","500","20080305500","원(KRW)","박준석","(02)2108-1000","서울특별시 구로구 디지털로26길 72 - "
"104200","NHN벅스","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"14827550","500","7413775000","원(KRW)","왕문주","031-8038-2947","서울특별시 강남구 강남대로 586 (논현동, 제이빌딩)"
"400760","NH올원리츠","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"42200000","500","21100000000","원(KRW)","소선호","02-6264-2834","서울특별시 영등포구 국제금융로8길 2 농협재단빌딩 5층 "
