종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"001510","SK증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"472590171","500","238251342500","원(KRW)","전우종, 정준호","02-3773-8245","서울특별시 영등포구 국제금융로8길 31 여의도동 SK증권빌딩"
"285130","SK케미칼","KOSPI",,,"032002","합성고무 및 플라스틱 물질 제조업","12",,"17253783","5000","98793505000","원(KRW)","김철, 안재현","02-2008-2008","경기도 성남시 분당구 판교로 310 "
"017670","SK텔레콤","KOSPI",,,"106102","전기 통신업","12",,"214790053","100","30492715900","원(KRW)","유영상","02-6100-2114","서울특별시 중구  을지로 65 (을자로2가)"
"000660","SK하이닉스","KOSPI",,,"032601","반도체 제조업","12",,"728002365","5000","3657652050000","원(KRW)","곽노정","031-630-4114","경기도 이천시  부발읍 경충대로 2091 "
"003570","SNT다이내믹스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"33252697","2500","85631742500","원(KRW)","박재석","055-280-5000","경상남도 창원시 성산구  남면로 599 "
"064960","SNT모티브","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"14623136","5000","73115680000","원(KRW)","권형순","051-509-2114","부산광역시 기장군  철마면 여락송정로 363 "
"100840","SNT에너지","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"20680783","500","10340391500","원(KRW)","김형섭","055-212-6500","경상남도 창원시 성산구  완암로 12 "
"036530","SNT홀딩스","KOSPI",,,"116409","기타 금융업","12",,"16303886","500","8351943000","원(KRW)","김도환","02-3279-5010","서울특별시 강남구 테헤란로 124 11층(역삼동)"
"005610","SPC삼립","KOSPI",,,"031007","기타 식품 제조업","12",,"8629009","5000","43145045000","원(KRW)","황종현","02-2276-5035","경기도 시흥시 공단1대로 101 "
"011810","STX","KOSPI",,,"074608","상품 종합 도매업","12",,"31017927","2500","77544817500","원(KRW)","박상준","02-316-9600","경상남도 창원시 성산구  중앙대로 105  "
"465770","STX그린로지스","KOSPI",,,"085001","해상 운송업","12",,"7171032","2500","17927580000","원(KRW)","이우형","02-316-9893","부산광역시 중구 중앙대로 102 17층(부산빌딩)"
"077970","STX엔진","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"23008904","2500","57522260000","원(KRW)","이상수","-","경상남도 창원시 성산구  공단로474번길 36 "
"071970","STX중공업","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"28552669","2500","71381672500","원(KRW)","최순필","055-280-0700","경상남도 창원시 성산구 적현로 222 STX중공업 "
"002820","SUN&L","KOSPI",,,"031602","나무제품 제조업","12",,"12607989","1000","12607989000","원(KRW)","이윤규","032-770-3000","인천광역시 중구 월미로 96 "
"084870","TBH글로벌","KOSPI",,,"031401","봉제의복 제조업","12",,"20856819","500","10428409500","원(KRW)","우종완","02-2058-3800","서울특별시 송파구 중대로 168 신한빌딩(가락동) "
"002710","TCC스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"26213697","1000","26213697000","원(KRW)","손봉락, 조석희, 손기영 (각자대표)","02-2633-3311","경상북도 포항시 남구  괴동로 100 "
"069260","TKG휴켐스","KOSPI",,,"032004","기타 화학제품 제조업","12",,"40878588","1000","40878588000","원(KRW)","김우찬","02-2262-0600","서울특별시 중구  퇴계로 173 19층"
"007980","TP","KOSPI",,,"031401","봉제의복 제조업","12",,"51175130","500","26468642500","원(KRW)","임석원","02-850-9000","서울특별시 구로구 디지털로31길 12 태평양물산 "
"002900","TYM","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"45050956","2500","112627390000","원(KRW)","김희용, 김도훈","02-3014-2800","서울특별시 강남구 언주로133길 7 "
"024070","WISCOM","KOSPI",,,"032202","플라스틱제품 제조업","12",,"15326438","500","7663219000","원(KRW)","구조웅, 구영일","031-495-1181","경기도 안산시 단원구  강촌로 237 "
"037270","YG PLUS","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"63429410","500","32339705000","원(KRW)","최성준","02-3140-4600","서울특별시 영등포구 국제금융로 10 19층, (여의도동, 쓰리아이에프씨) "
"000500","가온전선","KOSPI",,,"032803","절연선 및 케이블 제조업","12",,"7357946","5000","36789730000","원(KRW)","정 현","031-8068-3928","경기도 군포시  엘에스로45번길 120 "
"000860","강남제비스코","KOSPI",,,"032004","기타 화학제품 제조업","12",,"6500000","1000","6500000000","원(KRW)","황익준,김재현(각자대표이사)","051-892-4221","부산광역시 부산진구 중앙대로 639 18층(범천동, 엠디엠타워)"
"035250","강원랜드","KOSPI",,,"189102","유원지 및 기타 오락관련 서비스업","12",,"213940500","500","106970250000","원(KRW)","최철규","033-590-7700","강원도 정선군 사북읍 하이원길 265 강원랜드"
"011420","갤럭시아에스엠","KOSPI",,,"189101","스포츠 서비스업","12",,"27549644","500","13774822000","원(KRW)","이반석","02-775-1300","서울특별시 강남구  학동로 311 미성빌딩 7층  "
"002100","경농","KOSPI",,,"032003","비료, 농약 및 살균, 살충제 제조업","12",,"19522575","500","10845875000","원(KRW)","이병만,이용진","02-3488-5800","서울특별시 서초구 강남대로39길 15-10한라비발디스튜디오193 "
"009450","경동나비엔","KOSPI",,,"032805","가정용 기기 제조업","12",,"14568592","1000","14568592000","원(KRW)","손연호, 김종욱 (각자대표)","031-8060-5500","경기도 평택시 서탄면 수월암길 95 -"
"267290","경동도시가스","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"5895406","2500","14738515000","원(KRW)","송재호, 나윤호","052-219-5300","울산광역시 북구 염포로 260-10(진장동) 주식회사 경동도시가스 "
"012320","경동인베스트","KOSPI",,,"116409","기타 금융업","12",,"2365023","5000","11825115000","원(KRW)","정승진","031-738-5557","경기도 성남시 분당구 수내로46번길 4 경동빌딩 -"
"000050","경방","KOSPI",,,"074701","종합 소매업","12",,"27415270","500","13707635000","원(KRW)","김준, 김담","02-2638-6000","서울특별시 영등포구 영중로 15 (영등포동 4가) "
"214390","경보제약","KOSPI",,,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"23906860","500","11953430000","원(KRW)","김태영","02-2175-2315","충청남도 아산시 실옥로 174 "
"012610","경인양행","KOSPI",,,"032001","기초 화학물질 제조업","12",,"41616365","500","20808182500","원(KRW)","김흥준,조성용 (각자대표이사)","032-571-7498","인천광역시 서구  건지로 199 (석남동) 223-52"
"009140","경인전자","KOSPI",,,"032602","전자부품 제조업","12",,"1570797","5000","7853985000","원(KRW)","김성은","02-2113-2000","서울특별시 금천구  가산디지털2로 184 1411호(가산동,벽산/경인디지털밸리2)"
"013580","계룡건설","KOSPI",,,"064102","토목 건설업","12",,"8930907","5000","44654535000","원(KRW)","한승구, 오태식, 윤길호","042-480-7114-5","대전광역시 서구 문정로48번길 48 -"
"012200","계양전기","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"27222829","500","14195954000","원(KRW)","임영환","02-559-6800","서울특별시 강남구 테헤란로 508 (대치동)해성2빌딩 2층"
"002140","고려산업","KOSPI",,,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"24939425","1000","24939425000","원(KRW)","전장열, 김영교(각자 대표이사)","051-600-5076","부산광역시 사상구 새벽시장로 21(감전동) "
"010130","고려아연","KOSPI",,,"032402","1차 비철금속 제조업","12",,"20908588","5000","104542940000","원(KRW)","박기덕, 정태웅","02-519-3416","서울특별시 종로구 종로33 (청진동) -"
"002240","고려제강","KOSPI",,,"032401","1차 철강 제조업","12",,"25000000","1000","25000000000","원(KRW)","주종대","051-760-1700","부산광역시 수영구 구락로 150 "
"009290","광동제약","KOSPI",,,"032102","의약품 제조업","12",,"52420851","1000","52420851000","원(KRW)","최성원","02-6006-7777","서울특별시 서초구  서초중앙로 85 가산빌딩 "
"017040","광명전기","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"43337615","500","21668807500","원(KRW)","이재광","031-494-0720","경기도 안산시 단원구  목내로 160 (목내동) "
"017900","광전자","KOSPI",,,"032601","반도체 제조업","12",,"57943763","500","28971881500","원(KRW)","최재완","063-839-1111","전라북도 익산시 약촌로8길 62-8 (어양동)"
"037710","광주신세계","KOSPI",,,"074701","종합 소매업","12",,"7957190","1000","7957190000","원(KRW)","이동훈","062-360-1234","광주광역시 서구  무진대로 932 (주)광주신세계"
"030610","교보증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"113962961","5000","569814805000","원(KRW)","박봉권, 이석기 (각자대표)","02-3771-9000","서울특별시 영등포구 의사당대로 97 교보증권빌딩 "
"339770","교촌에프앤비","KOSPI",,,"074603","음·식료품 및 담배 도매업","12",,"24982540","500","12579150000","원(KRW)","송종화","031-371-3500","경상북도 칠곡군 가산면 송신로 78 "
"007690","국도화학","KOSPI",,,"032001","기초 화학물질 제조업","12",,"9010616","5000","45053080000","원(KRW)","이시창, 허연진","02-3282-1400","서울특별시 금천구  가산디지털2로 61 "
"005320","국동","KOSPI",,,"074604","생활용품 도매업","12",,"67183597","500","33591798500","원(KRW)","우혁주","02-3407-7710","서울특별시 강남구 논현로 322 6,7층(역삼동)"
"001140","국보","KOSPI",,,"084903","도로 화물 운송업","12",,"15856388","500","7928194000","원(KRW)","박찬하","02-548-7650","부산광역시 수영구 광남로 42 8층(남천동, 국보빌딩)"
"002720","국제약품","KOSPI",,,"032102","의약품 제조업","12",,"21159832","1000","21159832000","원(KRW)","남영우, 남태훈","031-781-9081","경기도 성남시 분당구  야탑로 96-8 "
"083420","그린케미칼","KOSPI",,,"032004","기타 화학제품 제조업","12",,"24000000","500","12000000000","원(KRW)","양준화","041-661-5000","충남 서산시 대산읍 독곳리 411-13"
"014530","극동유화","KOSPI",,,"031902","석유 정제품 제조업","12",,"34869420","500","17434710000","원(KRW)","장홍선, 장선우 (각자대표)","055-370-9900","경상남도 양산시  어실로 101 "
"014280","금강공업","KOSPI",,,"032401","1차 철강 제조업","12",,"29329357","1000","29919232000","원(KRW)","전장열, 전재범 (각자 대표이사)","051-264-8881","부산광역시 사하구  다산로 110 "
"008870","금비","KOSPI",,,"032301","유리 및 유리제품 제조업","09",,"1000000","5000","5000000000","원(KRW)","고기영","031-632-5280","경기도 이천시 부발읍 중부대로1707번길 13 "
"001570","금양","KOSPI",,,"032001","기초 화학물질 제조업","12",,"58050037","500","29025018500","원(KRW)","류광지","051-316-5881","부산광역시 사상구 낙동대로960번길 77 (감전동)"
"002990","금호건설","KOSPI",,,"064101","건물 건설업","12",,"36953595","5000","186229305000","원(KRW)","조완석","02-6303-0114","전라남도 나주시 시청길 4 "
"011780","금호석유","KOSPI",,,"032001","기초 화학물질 제조업","12",,"27672679","5000","167455885000","원(KRW)","백종훈","02-6961-1114","서울특별시 중구 청계천로 100
(수표동, 시그니쳐타워) "
"214330","금호에이치티","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"213914131","500","109457065500","원(KRW)","김진곤, 김두인(각자대표)","062-958-2700","광주광역시 광산구 용아로 717 "
"001210","금호전기","KOSPI",,,"032804","전구 및 조명장치 제조업","12",,"38069709","500","19034854500","원(KRW)","이홍민","02-1566-2718","서울특별시 영등포구 국제금융로 10 쓰리아이에프씨동 14층"
"073240","금호타이어","KOSPI",,,"032201","고무제품 제조업","12",,"287260287","5000","1436301435000","원(KRW)","정일택","02-6303-8114","광주광역시 광산구  어등대로 658 "
"092440","기신정기","KOSPI",,,"032902","특수 목적용 기계 제조업","03",,"29200000","500","14600000000","원(KRW)","윤현도","032-820-1600","인천광역시 남동구  은봉로 111 49동 1호(논현동, 남동공단)"
"000270","기아","KOSPI",,,"033001","자동차용 엔진 및 자동차 제조업","12",,"402044203","5000","2139316735000","원(KRW)","송호성,최준영(각자 대표이사)","02-3464-1114","서울특별시 서초구 헌릉로 12 기아자동차"
"024110","기업은행","KOSPI",,,"116401","은행 및 저축기관","12",,"797425869","5000","3987129345000","원(KRW)","김성태","02-729-6114","서울특별시 중구 을지로 79 중소기업은행본점"
"013700","까뮤이앤씨","KOSPI",,,"064101","건물 건설업","12",,"45152280","500","22576140000","원(KRW)","손병재, 이은규 (각자 대표이사)","031-633-9114","경기도 이천시 대월면 경충대로 1937번길 57 "
"004540","깨끗한나라","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"37240693","1000","37606853000","원(KRW)","최현수, 김민환","02-2270-9200","서울특별시 용산구 한남대로 98 일신빌딩 4층"
"001260","남광토건","KOSPI",,,"064102","토목 건설업","12",,"9832572","5000","49162860000","원(KRW)","임민규","02-3011-0114","경기도 용인시 기흥구 흥덕중앙로 120 비122호(영덕동, 흥덕유타워) "
"008350","남선알미늄","KOSPI",,,"032402","1차 비철금속 제조업","12",,"129079090","500","64693490000","원(KRW)","박귀봉, 정순원(각자대표)","053-610-5110","대구광역시 달성군  논공읍 논공중앙로 288 "
"004270","남성","KOSPI",,,"074607","기타 전문 도매업","12",,"36212160","500","18106080000","원(KRW)","윤성호","02-2109-1550","서울특별시 금천구 디지털로 130 남성프라자 15층 "
"003920","남양유업","KOSPI",,,"031005","낙농제품 및 식용빙과류 제조업","12",,"720000","5000","4600000000","원(KRW)","김승언(대표집행임원)","02-2010-6601","서울특별시 강남구 도산대로 240 1964빌딩"
"025860","남해화학","KOSPI",,,"032003","비료, 농약 및 살균, 살충제 제조업","12",,"49678843","1000","49678843000","원(KRW)","김창수","061-688-5354","서울특별시 강남구 테헤란로113길 15 (삼성동) "
"005720","넥센","KOSPI",,,"032201","고무제품 제조업","12",,"53543977","500","28572288500","원(KRW)","강병중, 강호찬, 배중열","055-333-0771","경상남도 김해시  김해대로 2595 "
